months_as_customer,age,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,incident_date,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,fraud_reported
231,37,12-12-91,OH,250/500,500,920.81,0,467654,FEMALE,High School,sales,chess,wife,13-02-15,Major Damage,Fire,SC,Hillsdale,4291 Sky Hwy,14,YES,2,0,?,71190,Y
186,38,01-07-13,OH,100/300,500,922.85,0,471148,MALE,High School,adm-clerical,golf,husband,25-02-15,Trivial Damage,None,NY,Hillsdale,5650 Rock Ave,7,?,1,1,YES,3600,N
229,41,16-12-98,OH,250/500,2000,1107.59,3000000,468202,MALE,PhD,tech-support,chess,not-in-family,23-01-15,Major Damage,Other,NY,Columbus,6888 Elm Ridge,23,NO,1,3,NO,62640,N
180,36,03-01-15,IL,100/300,500,1272.46,0,456959,MALE,College,prof-specialty,exercise,wife,19-02-15,Minor Damage,Ambulance,NY,Northbrook,2352 Sky Drive,7,YES,2,1,?,69630,N
188,33,01-04-94,IL,250/500,1000,1340.24,0,447274,MALE,High School,protective-serv,chess,own-child,08-02-15,Minor Damage,Police,NY,Hillsdale,5280 Pine Ave,8,YES,1,0,?,76010,Y
214,40,15-08-00,OH,100/300,1000,1648,0,608405,MALE,JD,transport-moving,base-jumping,not-in-family,04-02-15,Total Loss,Other,WV,Northbrook,6638 Tree Drive,17,NO,1,0,YES,44220,N
178,38,13-11-14,IL,250/500,500,1381.14,0,472253,FEMALE,College,other-service,camping,wife,22-02-15,Minor Damage,Other,NY,Northbrook,5678 Lincoln Drive,10,NO,0,3,NO,57200,N
55,35,04-02-11,IL,500/1000,500,1198.44,8000000,438923,MALE,MD,priv-house-serv,polo,wife,14-01-15,Minor Damage,Police,WV,Columbus,4496 Pine Lane,9,NO,0,3,NO,3080,N
90,31,24-06-90,OH,250/500,2000,951.27,0,607131,FEMALE,PhD,other-service,hiking,not-in-family,06-01-15,Total Loss,Other,SC,Hillsdale,8845 5th Ave,2,YES,1,0,YES,75790,N
135,30,21-01-09,IN,500/1000,2000,1341.24,0,601701,FEMALE,MD,farming-fishing,skydiving,wife,19-01-15,Minor Damage,Ambulance,WV,Riverwood,9317 Apache Ave,18,NO,0,1,NO,32670,N
277,46,07-11-92,IL,250/500,2000,1177.57,0,469220,FEMALE,Associate,adm-clerical,video-games,husband,24-01-15,Minor Damage,Police,VA,Arlington,8638 3rd Ave,4,?,2,3,NO,3870,N
211,38,15-05-97,IN,250/500,1000,1055.09,0,433250,FEMALE,Masters,transport-moving,video-games,own-child,27-01-15,Total Loss,Fire,NY,Columbus,3061 Francis Hwy,12,?,0,3,YES,91520,Y
156,32,20-03-92,IL,250/500,500,1479.48,0,444413,MALE,Masters,prof-specialty,bungie-jumping,unmarried,13-01-15,Major Damage,Other,NY,Northbrook,1173 Andromedia Ave,15,YES,1,3,YES,74690,Y
84,30,17-07-95,IN,500/1000,2000,1827.38,0,433593,MALE,Associate,priv-house-serv,polo,other-relative,15-01-15,Trivial Damage,Police,VA,Springfield,6068 2nd St,9,YES,1,3,?,4620,N
136,32,27-12-00,IN,100/300,500,1169.62,0,458143,FEMALE,JD,sales,yachting,not-in-family,04-02-15,Major Damage,Police,SC,Arlington,7937 Weaver Ridge,6,YES,0,0,NO,55000,Y
310,48,06-08-99,IN,100/300,500,1516.34,0,474167,FEMALE,JD,adm-clerical,sleeping,unmarried,04-01-15,Major Damage,Police,SC,Springfield,2823 Weaver Lane,11,YES,0,2,NO,59400,Y
123,34,03-03-07,OH,500/1000,2000,1270.21,0,476413,FEMALE,College,sales,sleeping,husband,14-01-15,Total Loss,Fire,PA,Columbus,1809 Sky St,13,NO,1,1,?,55260,N
243,44,25-12-97,IL,250/500,500,809.11,0,600208,MALE,JD,craft-repair,polo,other-relative,27-01-15,Minor Damage,Other,NC,Springfield,9352 Washington Ave,4,?,2,1,YES,51400,N
36,37,06-11-13,IL,500/1000,1000,1115.81,0,618926,FEMALE,Masters,machine-op-inspct,reading,husband,12-02-15,Minor Damage,Ambulance,NY,Columbus,2697 Oak Drive,20,YES,1,3,?,48780,N
146,31,21-09-90,OH,100/300,1000,1457.65,5000000,606219,FEMALE,College,armed-forces,camping,own-child,03-02-15,Major Damage,Ambulance,VA,Riverwood,1110 4th Drive,0,NO,1,3,?,52380,N
154,34,05-10-99,OH,100/300,1000,1041.36,0,448436,FEMALE,JD,priv-house-serv,cross-fit,husband,26-01-15,Total Loss,Other,WV,Hillsdale,7535 5th Lane,18,?,2,3,YES,74360,Y
204,40,07-04-92,OH,250/500,1000,1693.83,7000000,447976,MALE,High School,protective-serv,polo,other-relative,09-01-15,Minor Damage,Police,NY,Northbrook,9043 Maple Hwy,6,?,1,0,?,53400,N
458,59,05-03-09,IN,100/300,1000,1685.69,0,472236,FEMALE,High School,protective-serv,hiking,wife,17-02-15,Total Loss,Police,VA,Hillsdale,3777 Maple Ave,23,?,2,2,YES,71800,N
147,31,10-02-97,IN,250/500,500,1054.92,6000000,468232,FEMALE,PhD,prof-specialty,exercise,own-child,16-01-15,Major Damage,Other,NY,Northbrook,5608 Solo St,4,?,0,0,?,68240,Y
279,45,28-01-92,IN,250/500,2000,1333.97,6000000,620819,FEMALE,MD,other-service,bungie-jumping,unmarried,12-01-15,Major Damage,Other,SC,Arlington,6981 Weaver St,21,?,1,0,?,61050,Y
308,47,16-09-13,OH,100/300,1000,1013.61,6000000,452349,FEMALE,Associate,craft-repair,movies,own-child,03-01-15,Minor Damage,None,NY,Springfield,4369 Maple Lane,7,?,1,1,YES,5590,N
284,48,16-05-08,IL,500/1000,500,958.3,0,464646,FEMALE,PhD,machine-op-inspct,exercise,husband,22-01-15,Major Damage,Fire,NY,Columbus,6931 Elm St,19,?,0,0,?,46860,N
108,31,04-01-02,IN,250/500,2000,1112.04,6000000,472209,FEMALE,PhD,other-service,base-jumping,own-child,13-01-15,Minor Damage,None,SC,Arlington,7583 Washington Ave,5,NO,1,3,NO,4290,N
421,57,02-04-02,IN,250/500,2000,1206.26,0,459955,FEMALE,Associate,armed-forces,bungie-jumping,own-child,31-01-15,Minor Damage,Police,NC,Arlington,7552 3rd St,22,YES,0,0,NO,78500,N
266,42,16-07-98,IL,500/1000,1000,763.67,0,473389,MALE,Associate,prof-specialty,movies,own-child,04-02-15,Total Loss,Police,SC,Northbrook,1654 Pine St,12,YES,1,3,YES,70830,N
412,56,15-08-02,IL,250/500,500,1042.56,0,616767,MALE,High School,handlers-cleaners,yachting,own-child,20-01-15,Total Loss,Police,SC,Springfield,6058 Andromedia Hwy,19,NO,0,2,NO,68040,N
31,32,07-09-99,IL,100/300,2000,1263.48,4000000,442948,FEMALE,JD,other-service,hiking,wife,07-02-15,Major Damage,Fire,WV,Hillsdale,6536 MLK Hwy,10,?,2,0,?,63600,Y
465,63,12-01-12,IL,250/500,500,1006.99,6000000,458936,FEMALE,Masters,sales,board-games,own-child,05-02-15,Minor Damage,Other,WV,Columbus,8198 Embaracadero Lane,7,NO,0,3,?,43560,N
126,31,18-08-96,OH,250/500,1000,1328.26,0,613921,MALE,Masters,sales,exercise,not-in-family,02-01-15,Total Loss,Police,WV,Hillsdale,3447 Solo Ave,17,NO,1,1,NO,60840,N
407,55,11-03-96,OH,100/300,1000,1250.08,5000000,474598,FEMALE,PhD,tech-support,bungie-jumping,wife,08-02-15,Total Loss,Police,WV,Arlington,1806 Weaver Ridge,0,?,2,3,YES,68160,N
101,27,23-11-97,IL,500/1000,500,982.7,6000000,440865,FEMALE,College,transport-moving,video-games,unmarried,13-01-15,Minor Damage,None,SC,Arlington,7930 Texas Ave,9,NO,1,0,NO,5170,N
187,37,08-08-13,IN,500/1000,1000,1412.06,5000000,450947,FEMALE,Masters,protective-serv,reading,not-in-family,16-01-15,Total Loss,Ambulance,NC,Riverwood,7082 Oak Ridge,21,?,0,3,?,57700,N
252,46,30-11-96,IN,500/1000,2000,1066.7,0,473370,FEMALE,JD,handlers-cleaners,sleeping,own-child,30-01-15,Total Loss,Other,VA,Northbend,6357 Texas Lane,22,NO,0,2,NO,89520,N
229,43,18-06-97,IN,250/500,2000,1585.54,0,463153,MALE,High School,protective-serv,reading,not-in-family,26-02-15,Minor Damage,None,WV,Hillsdale,9322 Rock Hwy,3,NO,1,0,YES,4620,N
246,39,19-04-07,IN,250/500,1000,1416.08,0,612546,FEMALE,JD,craft-repair,yachting,other-relative,27-01-15,Minor Damage,Ambulance,WV,Northbrook,6684 Solo Lane,16,YES,0,3,?,45180,N
190,38,19-09-07,OH,250/500,500,1246.03,0,442919,MALE,JD,craft-repair,movies,unmarried,28-01-15,Total Loss,Other,NY,Riverwood,4885 Oak Lane,14,YES,0,0,NO,45100,N
95,32,21-12-96,IN,500/1000,2000,1356.64,0,449352,MALE,Masters,machine-op-inspct,golf,not-in-family,23-02-15,Total Loss,Police,SC,Springfield,7846 Andromedia Drive,21,YES,0,3,YES,83160,N
205,42,03-02-08,IL,100/300,2000,1387.7,4000000,470104,FEMALE,High School,priv-house-serv,skydiving,other-relative,18-01-15,Minor Damage,Police,WV,Columbus,3915 Embaracadero St,19,NO,2,1,NO,86130,N
41,25,16-07-03,OH,100/300,1000,1004.14,0,459889,MALE,Masters,priv-house-serv,sleeping,wife,15-02-15,Major Damage,Fire,NC,Hillsdale,4242 Rock Lane,13,NO,1,3,NO,48000,N
137,35,05-05-91,OH,500/1000,500,1107.07,0,478868,FEMALE,High School,protective-serv,movies,husband,04-02-15,Minor Damage,Police,VA,Hillsdale,7405 Oak St,21,NO,0,0,YES,3300,N
194,34,16-06-91,IL,100/300,500,1429.96,0,463307,FEMALE,JD,protective-serv,board-games,husband,12-01-15,Minor Damage,Ambulance,NY,Northbend,9633 4th St,11,NO,1,2,YES,57200,N
128,35,03-04-01,IN,250/500,1000,1074.99,0,453620,FEMALE,Associate,adm-clerical,bungie-jumping,husband,02-01-15,Trivial Damage,Police,VA,Columbus,3492 Britain St,16,?,2,0,?,7590,N
150,37,16-03-14,OH,500/1000,1000,1007,0,466238,FEMALE,PhD,transport-moving,board-games,unmarried,27-01-15,Total Loss,Police,VA,Arlington,7973 4th St,9,NO,0,2,?,80080,N
104,30,03-08-10,OH,100/300,500,1052.85,0,607697,FEMALE,MD,protective-serv,skydiving,other-relative,09-02-15,Minor Damage,Police,WV,Riverwood,3952 Andromedia Lane,8,NO,0,0,YES,4800,N
163,37,25-11-09,IN,500/1000,1000,1200.33,4000000,477631,FEMALE,High School,craft-repair,cross-fit,own-child,06-02-15,Minor Damage,Police,WV,Springfield,6702 Andromedia St,7,?,2,1,YES,3900,Y
80,26,08-05-01,IL,100/300,1000,1343,0,443625,MALE,Masters,handlers-cleaners,camping,other-relative,03-01-15,Minor Damage,Other,SC,Arlington,5455 Oak Hwy,12,?,0,0,NO,90400,N
65,29,14-06-04,OH,250/500,2000,1441.6,5000000,472223,FEMALE,MD,sales,kayaking,own-child,12-01-15,Minor Damage,Other,NC,Columbus,2253 Maple Ave,21,YES,0,0,?,62900,N
179,32,07-08-94,OH,100/300,1000,1433.42,6000000,608328,FEMALE,Associate,protective-serv,base-jumping,own-child,22-01-15,Major Damage,Police,NC,Arlington,7897 Lincoln St,4,YES,1,2,NO,54200,Y
372,50,26-08-04,OH,500/1000,2000,1368.57,0,474860,FEMALE,MD,tech-support,paintball,other-relative,03-01-15,Major Damage,Police,NY,Northbend,8811 Maple Hwy,18,NO,2,2,YES,51800,N
398,55,25-05-90,OH,250/500,500,862.19,0,606858,MALE,High School,adm-clerical,movies,unmarried,23-02-15,Trivial Damage,Police,SC,Northbend,8167 Apache Ave,7,?,2,3,?,6600,N
213,35,20-09-90,OH,250/500,500,871.46,0,477938,MALE,MD,tech-support,movies,husband,22-01-15,Total Loss,Fire,SC,Northbrook,5475 Rock Lane,13,YES,2,0,YES,74140,N
79,25,05-11-00,OH,500/1000,500,1863.04,0,462698,FEMALE,Associate,priv-house-serv,paintball,not-in-family,13-02-15,Total Loss,Fire,VA,Northbend,8215 Flute Drive,0,NO,2,1,?,67800,N
232,44,03-10-94,OH,250/500,2000,1181.64,0,454552,MALE,College,other-service,exercise,wife,08-02-15,Major Damage,Fire,NY,Northbend,1320 Flute Lane,22,?,1,1,YES,55400,Y
230,37,11-04-05,IL,500/1000,1000,1060.74,0,471585,MALE,PhD,tech-support,reading,own-child,09-01-15,Major Damage,Ambulance,SC,Columbus,1229 5th Ave,15,YES,2,3,?,49100,Y
234,41,16-05-90,IN,100/300,500,951.56,0,455426,FEMALE,JD,transport-moving,video-games,wife,08-02-15,Major Damage,Police,SC,Riverwood,3884 Pine Lane,3,NO,2,1,?,98280,Y
240,40,11-09-04,IN,100/300,500,1533.71,9000000,469856,FEMALE,JD,protective-serv,polo,own-child,10-01-15,Total Loss,Fire,VA,Northbend,7108 Tree St,18,YES,0,2,?,66550,N
143,33,30-11-93,OH,500/1000,1000,1200.09,0,454191,FEMALE,Associate,craft-repair,board-games,unmarried,26-01-15,Major Damage,Fire,WV,Arlington,8014 Embaracadero Drive,17,?,2,2,?,70400,N
266,42,06-03-03,IN,100/300,500,1093.83,4000000,468454,MALE,Associate,adm-clerical,board-games,other-relative,21-02-15,Major Damage,Ambulance,WV,Springfield,4937 Flute Drive,18,?,1,1,NO,53280,Y
89,32,18-12-96,IN,250/500,1000,988.93,0,614187,FEMALE,High School,craft-repair,golf,unmarried,23-01-15,Total Loss,Other,NY,Columbus,2889 Francis St,11,?,2,3,YES,84590,N
229,37,21-02-95,IN,500/1000,1000,1331.94,0,433974,FEMALE,Masters,farming-fishing,base-jumping,not-in-family,05-02-15,Total Loss,Other,NY,Columbus,7504 Flute Drive,17,NO,0,2,YES,54560,N
245,40,11-12-09,IL,500/1000,1000,1361.45,0,604833,MALE,PhD,handlers-cleaners,camping,unmarried,15-02-15,Minor Damage,Ambulance,OH,Northbend,7570 Cherokee Drive,12,YES,0,2,YES,82170,N
50,44,18-10-00,OH,250/500,2000,1188.51,0,447469,MALE,College,handlers-cleaners,bungie-jumping,unmarried,08-01-15,Total Loss,Police,NY,Northbend,4710 Lincoln Hwy,15,?,1,2,NO,61100,N
230,43,09-02-07,IN,500/1000,2000,1101.83,0,451529,MALE,High School,exec-managerial,cross-fit,other-relative,01-01-15,Minor Damage,Police,NY,Arlington,7511 1st Ave,0,?,0,3,YES,51900,Y
17,39,28-10-06,IL,250/500,1000,840.95,0,431202,FEMALE,JD,adm-clerical,hiking,unmarried,26-02-15,Trivial Damage,Police,SC,Arlington,7042 Maple Ridge,9,?,2,1,?,3440,N
163,36,27-01-00,IN,250/500,1000,1503.21,0,448190,MALE,MD,other-service,cross-fit,husband,28-02-15,Total Loss,Ambulance,WV,Springfield,4475 Lincoln Ridge,1,YES,2,1,NO,51390,N
29,32,05-04-02,OH,100/300,1000,1722.5,0,453713,MALE,High School,other-service,base-jumping,wife,13-01-15,Major Damage,Other,WV,Columbus,9439 MLK St,22,?,0,2,?,76900,N
232,42,30-04-13,IN,100/300,500,944.03,0,440153,MALE,College,handlers-cleaners,kayaking,not-in-family,19-02-15,Minor Damage,Other,WV,Riverwood,8269 Sky Hwy,11,YES,2,3,?,77000,Y
235,39,01-05-13,IL,500/1000,2000,1453.61,4000000,619570,MALE,JD,craft-repair,yachting,other-relative,13-01-15,Major Damage,Other,NC,Hillsdale,5663 Oak Lane,10,?,0,3,?,60320,Y
295,46,09-01-99,IN,100/300,500,1672.88,0,478947,FEMALE,High School,armed-forces,dancing,wife,17-02-15,Minor Damage,Fire,NY,Columbus,4633 5th Lane,5,YES,1,1,NO,60700,N
22,21,04-07-07,IN,250/500,1000,1248.05,0,443550,FEMALE,High School,exec-managerial,movies,husband,15-02-15,Total Loss,Police,SC,Arlington,9682 Cherokee Ridge,3,YES,1,2,?,53280,N
286,43,05-02-94,IL,100/300,500,1564.43,3000000,477644,FEMALE,MD,prof-specialty,movies,unmarried,31-01-15,Minor Damage,Fire,NY,Northbrook,4755 1st St,18,?,2,2,YES,34290,N
257,44,12-07-06,OH,100/300,1000,1280.88,0,433981,MALE,MD,other-service,basketball,other-relative,06-02-15,Total Loss,Other,WV,Riverwood,5312 Francis Ridge,21,NO,0,1,NO,46980,N
94,26,24-10-07,IN,100/300,500,722.66,0,433696,MALE,MD,exec-managerial,camping,husband,23-01-15,Major Damage,Fire,OH,Springfield,1705 Weaver St,6,YES,1,2,YES,36700,N
124,28,08-12-01,OH,250/500,1000,1235.14,0,443567,MALE,MD,exec-managerial,camping,husband,17-02-15,Total Loss,Other,OH,Hillsdale,1643 Washington Hwy,20,?,0,1,?,60200,N
141,30,24-03-07,IN,500/1000,1000,1347.04,0,430665,MALE,High School,sales,bungie-jumping,own-child,22-01-15,Minor Damage,None,SC,Northbend,6516 Solo Drive,6,?,1,2,YES,6480,N
3,38,16-07-91,OH,500/1000,1000,1310.8,0,431289,FEMALE,Masters,craft-repair,paintball,unmarried,22-02-15,Minor Damage,Fire,NC,Northbrook,6045 Andromedia St,20,YES,0,1,?,87200,N
285,41,05-01-14,IL,100/300,1000,1436.79,0,608177,FEMALE,PhD,prof-specialty,sleeping,wife,24-01-15,Major Damage,Fire,SC,Northbend,3092 Texas Drive,23,YES,2,3,?,108480,N
130,34,17-02-03,OH,250/500,500,1383.49,3000000,442797,FEMALE,Masters,armed-forces,bungie-jumping,other-relative,23-01-15,Minor Damage,Police,NC,Arlington,7629 5th St,4,?,2,3,YES,67500,N
458,62,18-11-11,IL,500/1000,2000,1356.92,5000000,441714,MALE,Associate,handlers-cleaners,base-jumping,wife,26-02-15,Major Damage,Other,NY,Arlington,6128 Elm Lane,2,?,0,1,YES,46980,N
456,60,11-11-96,OH,250/500,1000,766.19,0,612260,FEMALE,Associate,sales,kayaking,husband,26-02-15,Minor Damage,Police,WV,Columbus,1416 Cherokee Ridge,6,?,0,3,?,5060,N
